TIPO_GRUPO,NOMBRE_MASACRE,MUNICIPIO,DEPARTAMENTO,LATITUDE,LONGITUDE,IMAGENES,URL,FECHA,GRUPO_ARMADO,ANIO
PARAMILITARES,GUACAMAYAL - MAGDALENA,ZONA BANANERA,MAGDALENA,10.745035,-74.156292,http://rutasdelconflicto.com/admin/imagenes/guacamayalmagdalena.jpg,http://rutasdelconflicto.com/interna.php?masacre=503,11/27/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,GUACAMAYAL - ABRIL 2001,ZONA BANANERA,MAGDALENA,10.745035,-74.156292,http://rutasdelconflicto.com/admin/imagenes/guacamayalmagdalena(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=504,4/18/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,SANTA ROSALÍA - NOVIEMBRE 2003,ZONA BANANERA,MAGDALENA,10.834009,-74.120326,http://rutasdelconflicto.com/admin/imagenes/zona_bananera_3(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=508,11/23/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,RÍO FRÍO 2001,ZONA BANANERA,MAGDALENA,10.905807,-74.172438,http://rutasdelconflicto.com/admin/imagenes/zona_bananera_4(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=509,5/21/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,VARELA - NOVIEMBRE DE 2000,CIÉNAGA,MAGDALENA,10.876338,-74.168396,http://rutasdelconflicto.com/admin/imagenes/cienaga2(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=511,11/10/2000,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2000
PARAMILITARES,GUACAMAYAL 1999,CIÉNAGA,MAGDALENA,10.745114,-74.156299,http://rutasdelconflicto.com/admin/imagenes/cienaga3.JPG,http://rutasdelconflicto.com/interna.php?masacre=514,5/05/1999,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),1999
PARAMILITARES,ORIHUECA 1999,ZONA BANANERA,MAGDALENA,10.832969,-74.182289,http://rutasdelconflicto.com/admin/imagenes/zonabananera2.jpg,http://rutasdelconflicto.com/interna.php?masacre=515,7/08/1999,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),1999
PARAMILITARES,SEVILLANO,CIÉNAGA,MAGDALENA,10.935136,-74.25309,http://rutasdelconflicto.com/admin/imagenes/cienaga(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=516,1/17/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,ORIHUECA - ENERO 2002,ZONA BANANERA,MAGDALENA,10.83769,-74.16169,http://rutasdelconflicto.com/admin/imagenes/zonabananera(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=517,1/19/2002,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2002
PARAMILITARES,BELLA VISTA,FUNDACIÓN,MAGDALENA,10.5214,-74.1867,http://rutasdelconflicto.com/admin/imagenes/fundacion_3.jpg,http://rutasdelconflicto.com/interna.php?masacre=521,5/25/1998,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),1998
PARAMILITARES,KANKUAMOS,VALLEDUPAR,CESAR,10.7,-73.35,http://rutasdelconflicto.com/admin/imagenes/atanquez.jpg,http://rutasdelconflicto.com/interna.php?masacre=524,12/08/2002,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2002
PARAMILITARES,CURUMANÍ - AGOSTO DE 2001,CURUMANÍ,CESAR,9.199625,-73.537537,http://rutasdelconflicto.com/admin/imagenes/curumani(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=560,8/01/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,LA SECRETA Y LA UNIÓN,CIÉNAGA,MAGDALENA,10.90849304,-74.04682159,http://rutasdelconflicto.com/admin/imagenes/cienaga2(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=561,10/12/1998,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),1998
PARAMILITARES,PUERTO NUEVO,SANTA MARTA,MAGDALENA,11.24306204,-73.83499146,http://rutasdelconflicto.com/admin/imagenes/santa_marta2.jpg,http://rutasdelconflicto.com/interna.php?masacre=563,5/08/2003,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2003
PARAMILITARES,MONTERRUBIO,PIVIJAY,MAGDALENA,10.4081311,-74.38430786,http://rutasdelconflicto.com/admin/imagenes/pivijay(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=566,12/14/1998,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),1998
PARAMILITARES,ZIPACOA,VILLANUEVA,BOLIVAR,10.39935146,-75.29067993,http://rutasdelconflicto.com/admin/imagenes/zipacoa_villanueva.jpg,http://rutasdelconflicto.com/interna.php?masacre=570,1/08/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,MALAMBO,MALAMBO,ATLANTICO,10.86769883,-74.77020264,http://rutasdelconflicto.com/admin/imagenes/malambo.jpg,http://rutasdelconflicto.com/interna.php?masacre=571,5/21/2003,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2003
PARAMILITARES,SOLEDAD - 2002,SOLEDAD,ATLANTICO,10.91624668,-74.74891663,http://rutasdelconflicto.com/admin/imagenes/soledad(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=572,10/04/2002,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2002
PARAMILITARES,LURUACO,LURUACO,ATLANTICO,10.62281714,-75.14785767,http://rutasdelconflicto.com/admin/imagenes/luruaco.JPG,http://rutasdelconflicto.com/interna.php?masacre=573,7/21/2002,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2002
PARAMILITARES,JUAN MINA,BARRANQUILLA,ATLANTICO,10.95804541,-74.89105225,http://rutasdelconflicto.com/admin/imagenes/juan_mina.jpg,http://rutasdelconflicto.com/interna.php?masacre=574,7/28/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,PUERTO LIBERTADOR - AGOSTO 2001,PUERTO LIBERTADOR,CORDOBA,7.880896,-75.672482,http://rutasdelconflicto.com/admin/imagenes/puertolibertador.jpg,http://rutasdelconflicto.com/interna.php?masacre=734,8/25/2001,PARAMILITARES DEL BLOQUE NORTE (1997  - 2006),2001
PARAMILITARES,TRUJILLO,TRUJILLO - BOLÍVAR - RIOFRÍO.,VALLE,4.249781,-76.333437,http://rutasdelconflicto.com/admin/imagenes/trujillo.jpg,http://rutasdelconflicto.com/interna.php?masacre=15,1/01/1986,PARAMILITARES DEL NORTE DEL VALLE (1986  - 1994),1986
PARAMILITARES,LOMA REDONDA,JAMBALÓ,CAUCA,2.940640818,-76.32798672,http://rutasdelconflicto.com/admin/imagenes/jambalojuancarlossierra(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=339,6/19/1991,PARAMILITARES DEL NORTE DEL VALLE (1986  - 1994),1991
PARAMILITARES,PIAGUA,EL TAMBO,CAUCA,2.433298,-76.766539,http://rutasdelconflicto.com/admin/imagenes/eltambo(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=345,9/02/1991,PARAMILITARES DEL NORTE DEL VALLE (1986  - 1994),1991
PARAMILITARES,CAJIBÍO 2000,CAJIBÍO,CAUCA,2.66656881,-76.6330719,http://rutasdelconflicto.com/admin/imagenes/cajibioalcaldia.jpg,http://rutasdelconflicto.com/interna.php?masacre=128,11/19/2000,AUTODEFENSAS CAMPESINAS DE ORTEGA (2000  - 2003),2000
PARAMILITARES,12 TALADORES,CIMITARRA,SANTANDER,6.317479,-73.952057,http://rutasdelconflicto.com/admin/imagenes/cimitarra_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=113,5/11/1998,AUTODEFENSAS DE PUERTO BOYACÁ (1994  - 2006),1998
PARAMILITARES,SAMANIEGO,SAMANIEGO,NARINO,1.35,-77.600006,http://rutasdelconflicto.com/admin/imagenes/samaniego.jpg,http://rutasdelconflicto.com/interna.php?masacre=12,10/11/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,REMEDIOS 1997,REMEDIOS,ANTIOQUIA,7.033333,-74.533333,http://rutasdelconflicto.com/admin/imagenes/remedios1997.JPG,http://rutasdelconflicto.com/interna.php?masacre=47,8/02/1997,GRUPO PARAMILITAR NO IDENTIFICADO,1997
PARAMILITARES,PITALITO 2001,PITALITO,HUILA,1.856193014,-76.03912354,http://rutasdelconflicto.com/admin/imagenes/cuartapitalitouno.jpg,http://rutasdelconflicto.com/interna.php?masacre=59,8/09/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,LA PUYA,LOS CÓRDOBAS,CORDOBA,8.900165883,-76.36665344,http://rutasdelconflicto.com/admin/imagenes/los_cordobas.jpg,http://rutasdelconflicto.com/interna.php?masacre=80,11/12/1988,GRUPO PARAMILITAR NO IDENTIFICADO,1988
PARAMILITARES,CONCEPCIÓN 1999,CONCEPCIÓN,ANTIOQUIA,6.40026,-75.216549,http://rutasdelconflicto.com/admin/imagenes/concepcion.jpg,http://rutasdelconflicto.com/interna.php?masacre=126,12/20/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,PUERTO NUEVO ZABALETA,SAN JOSÉ DEL FRAGUA,CAQUETA,1.332401332,-75.97612381,http://rutasdelconflicto.com/admin/imagenes/puertonuevozabaleta.jpg,http://rutasdelconflicto.com/interna.php?masacre=127,3/06/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,YARUMAL 2000,YARUMAL,ANTIOQUIA,6.964597,-75.425262,http://rutasdelconflicto.com/admin/imagenes/yarumal2000.jpg,http://rutasdelconflicto.com/interna.php?masacre=190,1/17/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,CHIGORODÓ 1992,CHIGORODÓ,ANTIOQUIA,7.666420722,-76.68113708,http://rutasdelconflicto.com/admin/imagenes/chigorodo1992.jpg,http://rutasdelconflicto.com/interna.php?masacre=216,8/23/1992,GRUPO PARAMILITAR NO IDENTIFICADO,1992
PARAMILITARES,SUAZA,SUAZA,HUILA,1.967196091,-75.81647873,http://rutasdelconflicto.com/admin/imagenes/suaza.JPG,http://rutasdelconflicto.com/interna.php?masacre=258,3/18/2003,GRUPO PARAMILITAR NO IDENTIFICADO,2003
PARAMILITARES,YOPAL 27 DE ENERO 2004,YOPAL,CASANARE,5.346172,-72.388085,http://rutasdelconflicto.com/admin/imagenes/yopal_27_enero_2004.jpg,http://rutasdelconflicto.com/interna.php?masacre=300,1/06/2004,GRUPO PARAMILITAR NO IDENTIFICADO,2004
PARAMILITARES,YOPAL 27 JUNIO DE 2003,YOPAL,CASANARE,5.334721,-72.410057,http://rutasdelconflicto.com/admin/imagenes/yopal_junio_2003_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=301,6/09/2003,GRUPO PARAMILITAR NO IDENTIFICADO,2003
PARAMILITARES,SAN CARLOS - MARZO 2001,SAN CARLOS,ANTIOQUIA,6.189025,-74.991091,http://rutasdelconflicto.com/admin/imagenes/sancarlosmarzo2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=303,3/17/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,CONCEPCIÓN 2001,CONCEPCIÓN,ANTIOQUIA,6.397019,-75.257978,http://rutasdelconflicto.com/admin/imagenes/concepcion(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=304,12/12/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,YOPAL - ABRIL 2003,YOPAL,CASANARE,5.346555,-72.405563,http://rutasdelconflicto.com/admin/imagenes/yopal_junio_2003_ok(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=313,4/10/2003,GRUPO PARAMILITAR NO IDENTIFICADO,2003
PARAMILITARES,LA LAGUNA,PITALITO,HUILA,1.95072623,-76.08324051,http://rutasdelconflicto.com/admin/imagenes/lalaguna.jpg,http://rutasdelconflicto.com/interna.php?masacre=316,8/04/2005,GRUPO PARAMILITAR NO IDENTIFICADO,2005
PARAMILITARES,SAN VICENTE - DICIEMBRE 2000,SAN VICENTE,ANTIOQUIA,6.300625039,-75.33325195,http://rutasdelconflicto.com/admin/imagenes/sanvicente.jpg,http://rutasdelconflicto.com/interna.php?masacre=318,12/24/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,TAME - ABRIL 2003,TAME,ARAUCA,6.460305,-71.745041,http://rutasdelconflicto.com/admin/imagenes/tameabril2003.jpg,http://rutasdelconflicto.com/interna.php?masacre=320,4/01/2003,GRUPO PARAMILITAR NO IDENTIFICADO,2003
PARAMILITARES,ANDES,ANDES,ANTIOQUIA,5.6501523,-75.89990616,http://rutasdelconflicto.com/admin/imagenes/andes.jpg,http://rutasdelconflicto.com/interna.php?masacre=321,10/24/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,ARMERO GUAYABAL - NOVIEMBRE 1999,ARMERO GUAYABAL,TOLIMA,4.966798,-74.899807,http://rutasdelconflicto.com/admin/imagenes/armeroguayabalnoviembre1999.jpg,http://rutasdelconflicto.com/interna.php?masacre=323,11/05/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,SAN CARLOS - 14 DE DICIEMBRE 1999,SAN CARLOS,ANTIOQUIA,6.221364,-74.951233,http://rutasdelconflicto.com/admin/imagenes/14dediciembre1999sancarlos.jpg,http://rutasdelconflicto.com/interna.php?masacre=389,12/14/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,BETULIA 1999,BETULIA,ANTIOQUIA,6.117342278,-75.98779678,http://rutasdelconflicto.com/admin/imagenes/betulia1999.jpg,http://rutasdelconflicto.com/interna.php?masacre=391,11/13/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,SAN CARLOS - 9 DE DICIEMBRE 1999,SAN CARLOS,ANTIOQUIA,6.187744729,-74.99293327,http://rutasdelconflicto.com/admin/imagenes/sancarlos9dediciembre1999.jpg,http://rutasdelconflicto.com/interna.php?masacre=400,12/09/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,SAN CARLOS - FEBRERO 2000,SAN CARLOS,ANTIOQUIA,6.178102,-75.005234,http://rutasdelconflicto.com/admin/imagenes/sancarlosfebrero2000.jpg,http://rutasdelconflicto.com/interna.php?masacre=401,2/05/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,SAN CARLOS - OCTUBRE 2000,SAN CARLOS,ANTIOQUIA,6.199947,-74.993118,http://rutasdelconflicto.com/admin/imagenes/sancarlosagosto1995(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=403,10/08/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,SAN CARLOS - DICIEMBRE 2000,SAN CARLOS,ANTIOQUIA,6.129631,-74.948784,http://rutasdelconflicto.com/admin/imagenes/sancarlosdiciembre2000.jpg,http://rutasdelconflicto.com/interna.php?masacre=404,12/30/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,SAN CARLOS - ENERO 2001,SAN CARLOS,ANTIOQUIA,6.147382,-74.899319,http://rutasdelconflicto.com/admin/imagenes/sancarlosenero2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=405,1/08/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,SAN CARLOS - FEBRERO 2001,SAN CARLOS,ANTIOQUIA,6.180918,-75.001444,http://rutasdelconflicto.com/admin/imagenes/sancarlosfebrero2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=407,2/11/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,SAN CARLOS - JULIO 2001,SAN CARLOS,ANTIOQUIA,6.164876,-74.975695,http://rutasdelconflicto.com/admin/imagenes/julio2001sancarlos.jpg,http://rutasdelconflicto.com/interna.php?masacre=408,7/21/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,SAN CARLOS - MAYO 2002,SAN CARLOS,ANTIOQUIA,6.202059,-75.016926,http://rutasdelconflicto.com/admin/imagenes/sancarlosmayo2002.jpg,http://rutasdelconflicto.com/interna.php?masacre=410,5/09/2002,GRUPO PARAMILITAR NO IDENTIFICADO,2002
PARAMILITARES,SAN CARLOS - DICIEMBRE 2002,SAN CARLOS,ANTIOQUIA,6.169398,-74.953465,http://rutasdelconflicto.com/admin/imagenes/sancarlosagosto1995(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=412,12/11/2002,GRUPO PARAMILITAR NO IDENTIFICADO,2002
PARAMILITARES,PAZ DE ARIPORO - FEBRERO DE 2004,PAZ DE ARIPORO,CASANARE,5.86877,-71.889138,http://rutasdelconflicto.com/admin/imagenes/paz_ariporo_ok(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=441,2/10/2004,GRUPO PARAMILITAR NO IDENTIFICADO,2004
PARAMILITARES,FUNDACIÓN 2003,FUNDACIÓN,MAGDALENA,10.51481767,-74.18655396,http://rutasdelconflicto.com/admin/imagenes/fundacion5.jpg,http://rutasdelconflicto.com/interna.php?masacre=463,3/29/2003,GRUPO PARAMILITAR NO IDENTIFICADO,2003
PARAMILITARES,EL MICO - CIÉNAGA,CIÉNAGA,MAGDALENA,10.88339767,-74.09977913,http://rutasdelconflicto.com/admin/imagenes/cienaga2.jpg,http://rutasdelconflicto.com/interna.php?masacre=465,2/28/1997,GRUPO PARAMILITAR NO IDENTIFICADO,1997
PARAMILITARES,RIO FRÍO - MAGDALENA,CIÉNAGA,MAGDALENA,10.90512183,-74.10995007,http://rutasdelconflicto.com/admin/imagenes/cienaga3.jpg,http://rutasdelconflicto.com/interna.php?masacre=466,11/29/1997,GRUPO PARAMILITAR NO IDENTIFICADO,1997
PARAMILITARES,ARACATACA - 2001,ARACATACA,MAGDALENA,10.59987043,-74.18792725,http://rutasdelconflicto.com/admin/imagenes/aracataca4.jpg,http://rutasdelconflicto.com/interna.php?masacre=469,4/29/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,ARACATACA - ENERO 2002,ARACATACA,MAGDALENA,10.59987043,-74.18792725,http://rutasdelconflicto.com/admin/imagenes/aracataca2.jpg,http://rutasdelconflicto.com/interna.php?masacre=470,1/28/2002,GRUPO PARAMILITAR NO IDENTIFICADO,2002
PARAMILITARES,PERICO AGUAO,SANTA MARTA,MAGDALENA,11.24003142,-73.6854744,http://rutasdelconflicto.com/admin/imagenes/pericoaguao.jpg,http://rutasdelconflicto.com/interna.php?masacre=471,1/28/2002,GRUPO PARAMILITAR NO IDENTIFICADO,2002
PARAMILITARES,REMOLINO,REMOLINO,MAGDALENA,10.66684974,-74.5832634,http://rutasdelconflicto.com/admin/imagenes/remolino.jpg,http://rutasdelconflicto.com/interna.php?masacre=495,4/02/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,LEÑADORES - SITIO NUEVO,SITIO NUEVO,MAGDALENA,10.96040484,-74.74462509,http://rutasdelconflicto.com/admin/imagenes/sitionuevo1(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=496,12/02/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,TRINIDAD - MAGDALENA 1997,SITIONUEVO,MAGDALENA,10.8049795,-74.69192505,http://rutasdelconflicto.com/admin/imagenes/sitionuevo1(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=497,2/02/1997,GRUPO PARAMILITAR NO IDENTIFICADO,1997
PARAMILITARES,TIGRERA - MAGDALENA,SANTA MARTA,MAGDALENA,11.145519,-74.12243843,http://rutasdelconflicto.com/admin/imagenes/tigreramagdalena.jpg,http://rutasdelconflicto.com/interna.php?masacre=499,10/02/1998,GRUPO PARAMILITAR NO IDENTIFICADO,1998
PARAMILITARES,MINCA,SANTA MARTA,MAGDALENA,11.14202419,-74.11883354,http://rutasdelconflicto.com/admin/imagenes/minca.jpg,http://rutasdelconflicto.com/interna.php?masacre=500,12/02/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,VARELA - MAGDALENA,ZONA BANANERA,MAGDALENA,10.876338,-74.168396,http://rutasdelconflicto.com/admin/imagenes/zonabananera.jpg,http://rutasdelconflicto.com/interna.php?masacre=505,9/08/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,SAN PEDRO DE LA SIERRA,ZONA BANANERA,MAGDALENA,10.907336,-74.046169,http://rutasdelconflicto.com/admin/imagenes/san_pedro_de_la_sierra.jpg,http://rutasdelconflicto.com/interna.php?masacre=506,7/27/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,ORIHUECA 2000,ZONA BANANERA,MAGDALENA,10.827573,-74.187954,http://rutasdelconflicto.com/admin/imagenes/zona_bananera_2(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=507,3/14/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,GUACAMAYAL - JULIO 2000,CIÉNAGA,MAGDALENA,10.745035,-74.156292,http://rutasdelconflicto.com/admin/imagenes/cienaga.jpg,http://rutasdelconflicto.com/interna.php?masacre=510,7/14/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,GUACAMAYAL Y SAN JOSÉ DE KENNEDY,CIÉNAGA,MAGDALENA,10.745114,-74.156299,http://rutasdelconflicto.com/admin/imagenes/guacamayal(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=512,11/24/1996,GRUPO PARAMILITAR NO IDENTIFICADO,1996
PARAMILITARES,CIÉNAGA - 1998,CIÉNAGA,MAGDALENA,11.006944,-74.25,http://rutasdelconflicto.com/admin/imagenes/cienaga(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=513,8/02/1998,GRUPO PARAMILITAR NO IDENTIFICADO,1998
PARAMILITARES,SANTA ROSA DE LIMA - 1996,FUNDACIÓN,MAGDALENA,10.399481,-74.115187,http://rutasdelconflicto.com/admin/imagenes/fundacion.jpg,http://rutasdelconflicto.com/interna.php?masacre=519,10/29/1996,GRUPO PARAMILITAR NO IDENTIFICADO,1996
PARAMILITARES,ALGARROBO 1997,FUNDACIÓN,MAGDALENA,10.18538,-74.06244,http://rutasdelconflicto.com/admin/imagenes/fundacion3alcaldia(1).JPG,http://rutasdelconflicto.com/interna.php?masacre=522,9/22/1997,GRUPO PARAMILITAR NO IDENTIFICADO,1997
PARAMILITARES,FUNDACIÓN - 2000,FUNDACIÓN,MAGDALENA,10.5214,-74.1867,http://rutasdelconflicto.com/admin/imagenes/fundacion_2(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=523,5/20/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,MASACRE DE TASAJERA,EL GUAMO,BOLIVAR,10.032703,-74.833898,http://rutasdelconflicto.com/admin/imagenes/elguamo.jpg,http://rutasdelconflicto.com/interna.php?masacre=525,10/01/1996,GRUPO PARAMILITAR NO IDENTIFICADO,1996
PARAMILITARES,LA DORADA - CALDAS,LA DORADA,CALDAS,5.449224868,-74.66789246,http://rutasdelconflicto.com/admin/imagenes/ladorada(3).jpg,http://rutasdelconflicto.com/interna.php?masacre=531,8/07/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,TOLEDO,TOLEDO,ANTIOQUIA,7.012816043,-75.69494247,http://rutasdelconflicto.com/admin/imagenes/toledo.JPG,http://rutasdelconflicto.com/interna.php?masacre=535,1/08/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,BELLO - ABRIL 1998,BELLO,ANTIOQUIA,6.341232078,-75.56173325,http://rutasdelconflicto.com/admin/imagenes/bello.jpg,http://rutasdelconflicto.com/interna.php?masacre=536,4/28/1998,GRUPO PARAMILITAR NO IDENTIFICADO,1998
PARAMILITARES,GRANADA 2001,GRANADA,ANTIOQUIA,6.14704,-75.187855,http://rutasdelconflicto.com/admin/imagenes/granada2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=537,4/20/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,NEIRA 2000,NEIRA,CALDAS,5.161172,-75.5165,http://rutasdelconflicto.com/admin/imagenes/neira2000(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=539,2/07/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,CARAMANTA,CARAMANTA,ANTIOQUIA,5.5847,-75.612098,http://rutasdelconflicto.com/admin/imagenes/caramanta.jpg,http://rutasdelconflicto.com/interna.php?masacre=548,8/26/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,AGUACHICA - 1993,AGUACHICA,CESAR,8.03332,-73.73329,http://rutasdelconflicto.com/admin/imagenes/aguachica(3).jpg,http://rutasdelconflicto.com/interna.php?masacre=549,3/23/1993,GRUPO PARAMILITAR NO IDENTIFICADO,1993
PARAMILITARES,CHIRIGUANÁ - 1999,CHIRIGUANÁ,CESAR,9.366667,-73.6,http://rutasdelconflicto.com/admin/imagenes/chiriguana(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=555,5/15/1999,GRUPO PARAMILITAR NO IDENTIFICADO,1999
PARAMILITARES,CHIRIGUANÁ - 2002,CHIRIGUANÁ,CESAR,9.292733,-73.518131,http://rutasdelconflicto.com/admin/imagenes/chiriguana_2.jpg,http://rutasdelconflicto.com/interna.php?masacre=556,5/27/2002,GRUPO PARAMILITAR NO IDENTIFICADO,2002
PARAMILITARES,CHIRIGUANÁ - 2000,CHIRIGUANÁ,CESAR,9.398343,-73.489965,http://rutasdelconflicto.com/admin/imagenes/chiriguana(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=557,8/22/2000,GRUPO PARAMILITAR NO IDENTIFICADO,2000
PARAMILITARES,CHIRIGUANÁ - JUNIO DE 2001,CHIRIGUANÁ,CESAR,9.356594,-73.601044,http://rutasdelconflicto.com/admin/imagenes/chiriguana_2(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=558,6/26/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,CHIRIGUANÁ - OCTUBRE DE 2001,CHIRIGUANÁ,CESAR,9.473297,-73.552054,http://rutasdelconflicto.com/admin/imagenes/chiriguana.jpg,http://rutasdelconflicto.com/interna.php?masacre=559,10/26/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,CALDAS 2001 - ANTIOQUIA,CALDAS,ANTIOQUIA,6.090715,-75.638916,http://rutasdelconflicto.com/admin/imagenes/caldasantioquia2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=584,1/25/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,ARAUQUITA 2001,ARAUQUITA,ARAUCA,6.924723,-71.588143,http://rutasdelconflicto.com/admin/imagenes/arauquita2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=585,7/21/2001,GRUPO PARAMILITAR NO IDENTIFICADO,2001
PARAMILITARES,ICONONZO 2005,ICONONZO,TOLIMA,4.183442,-74.531465,http://rutasdelconflicto.com/admin/imagenes/icononzo2000(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=589,9/15/2005,GRUPO PARAMILITAR NO IDENTIFICADO,2005
PARAMILITARES,QUINCHÍA 2004,QUINCHÍA,RISARALDA,5.305963,-75.70443,http://rutasdelconflicto.com/admin/imagenes/quinchia2004.jpg,http://rutasdelconflicto.com/interna.php?masacre=590,7/09/2004,GRUPO PARAMILITAR NO IDENTIFICADO,2004
